ticker,date,open,high,low,close,adj_close,volume,fetched_at
GOOGL,2020-03-23,52.81850051879883,53.34550094604492,50.44350051879883,52.70650100708008,52.34546661376953,83672000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-03-24,55.19900131225586,56.666500091552734,54.32149887084961,56.5004997253418,56.11348342895508,72468000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-03-25,56.229000091552734,57.30849838256836,54.1505012512207,55.08100128173828,54.70370101928711,90324000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-03-26,55.736000061035156,58.57400131225586,54.60150146484375,58.145999908447266,57.747703552246094,76562000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-03-27,56.37350082397461,57.5525016784668,55.20000076293945,55.51300048828125,55.13274383544922,62794000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-03-30,56.63199996948242,57.54999923706055,54.92449951171875,57.31549835205078,56.92289733886719,58736000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-03-31,57.436500549316406,58.66999816894531,56.83599853515625,58.09749984741211,57.69953918457031,65228000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-01,56.20000076293945,56.47100067138672,54.67449951171875,55.10499954223633,54.7275390625,51970000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-02,55.0,56.13850021362305,54.65650177001953,55.85150146484375,55.46892547607422,56410000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-03,55.73550033569336,55.93949890136719,53.75400161743164,54.6349983215332,54.2607536315918,51374000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-06,56.650001525878906,59.537498474121094,56.25,59.15950012207031,58.7542724609375,63320000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-07,60.85049819946289,61.03900146484375,58.86249923706055,59.12799835205078,58.72297668457031,61620000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-08,60.154998779296875,60.744998931884766,59.1974983215332,60.349998474121094,59.93661117553711,40334000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-09,60.909000396728516,61.0994987487793,59.62099838256836,60.32849884033203,59.91525650024414,54028000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-13,60.07500076293945,60.72600173950195,59.11650085449219,60.52050018310547,60.10594177246094,38702000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-14,61.99850082397461,63.787498474121094,61.426998138427734,63.26150131225586,62.82817077636719,63358000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-15,62.32550048828125,63.75550079345703,61.70000076293945,62.8650016784668,62.43438720703125,42236000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-16,63.356998443603516,63.667999267578125,61.90999984741211,62.871498107910156,62.44083786010742,57896000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-17,64.08499908447266,64.5,63.29999923706055,63.95000076293945,63.5119514465332,51050000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-20,63.49449920654297,63.840999603271484,62.821998596191406,63.057498931884766,62.62556457519531,35292000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-21,62.135501861572266,62.5,60.25,60.608001708984375,60.19284439086914,49648000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-22,62.05550003051758,63.99399948120117,61.86000061035156,62.920501708984375,62.48950958251953,46296000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-23,63.2869987487793,64.40750122070312,63.0265007019043,63.55849838256836,63.123130798339844,34202000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-24,62.75,63.885501861572266,62.20000076293945,63.83000183105469,63.39277267456055,37402000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-27,64.5999984741211,64.70500183105469,63.25299835205078,63.542999267578125,63.10773849487305,44186000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-28,64.16000366210938,64.23799896240234,61.51900100708008,61.62950134277344,61.20734786987305,80700000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-29,67.25,68.00749969482422,66.33650207519531,67.10900115966797,66.6493148803711,108358000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-04-30,66.56800079345703,67.5,66.07499694824219,67.33499908447266,66.8737564086914,55842000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-01,66.20449829101562,67.57150268554688,65.48300170898438,65.86599731445312,65.4148178100586,48872000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-04,65.40650177001953,66.22350311279297,64.80049896240234,66.1449966430664,65.6919174194336,30806000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-05,66.875,68.55049896240234,66.75150299072266,67.45099639892578,66.98896789550781,39666000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-06,67.9000015258789,68.43450164794922,67.25650024414062,67.27149963378906,66.81070709228516,31732000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-07,68.06549835205078,68.80000305175781,67.62699890136719,68.46399688720703,67.99503326416016,30652000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-08,69.09100341796875,69.83200073242188,68.60050201416016,69.21700286865234,68.74287414550781,33326000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-11,68.8395004272461,70.77649688720703,68.7750015258789,70.17949676513672,69.69877624511719,32718000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-12,70.41100311279297,70.71649932861328,68.72550201416016,68.75900268554688,68.28800964355469,33918000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-13,68.80799865722656,69.2665023803711,66.40049743652344,67.41649627685547,66.95470428466797,40368000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-14,66.6760025024414,67.86849975585938,66.16500091552734,67.84300231933594,67.37828826904297,36660000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-15,67.41300201416016,68.72899627685547,66.94999694824219,68.65299987792969,68.1827392578125,41544000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-18,68.0790023803711,69.63800048828125,67.70999908447266,69.25900268554688,68.78458404541016,47094000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-19,69.27400207519531,69.62449645996094,68.68800354003906,68.72000122070312,68.24927520751953,31586000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-20,69.45800018310547,70.60150146484375,69.37100219726562,70.45800018310547,69.9753646850586,38262000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-21,70.54949951171875,70.822998046875,69.71949768066406,70.3375015258789,69.85568237304688,30894000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-22,70.19499969482422,70.8499984741211,69.79750061035156,70.66200256347656,70.177978515625,28544000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-26,72.0979995727539,72.25550079345703,70.97000122070312,71.06849670410156,70.5816879272461,44590000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-27,71.0,71.26750183105469,69.7300033569336,71.01399993896484,70.52755737304688,31684000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-28,70.0,72.2229995727539,69.9540023803711,70.91200256347656,70.42626190185547,35170000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-05-29,71.02149963378906,71.83650207519531,70.79900360107422,71.6760025024414,71.18504333496094,37044000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-01,71.28500366210938,72.0790023803711,71.11399841308594,71.74349975585938,71.25206756591797,25162000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-02,71.75,72.1500015258789,71.08049774169922,72.1155014038086,71.62152099609375,23442000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-03,72.13500213623047,72.45050048828125,71.58100128173828,71.9625015258789,71.46956634521484,27732000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-04,71.83899688720703,72.06600189208984,70.30049896240234,70.71499633789062,70.2306137084961,26982000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-05,70.78199768066406,72.31500244140625,70.38099670410156,72.0009994506836,71.5078125,42642000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-08,71.31400299072266,72.44999694824219,71.2239990234375,72.4020004272461,71.90605926513672,33878000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-09,72.26200103759766,73.38999938964844,72.11799621582031,72.60399627685547,72.1066665649414,33624000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-10,73.07550048828125,73.63849639892578,72.71800231933594,73.23500061035156,72.73336029052734,31762000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-11,72.05149841308594,72.58000183105469,69.92050170898438,70.09500122070312,69.6148681640625,47144000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-12,71.29299926757812,71.72550201416016,69.29000091552734,70.64600372314453,70.1620864868164,36676000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-15,69.47450256347656,71.25,69.36000061035156,71.03700256347656,70.55040740966797,30468000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-16,72.44999694824219,72.8584976196289,71.44950103759766,72.32350158691406,71.82809448242188,30648000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-17,72.64700317382812,73.11000061035156,71.75650024414062,72.62699890136719,72.1295166015625,30610000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-18,72.49250030517578,72.64849853515625,71.31199645996094,71.70600128173828,71.21482849121094,34862000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-19,72.0,72.2249984741211,70.94999694824219,71.23200225830078,70.74407958984375,52784000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-22,71.25050354003906,72.54750061035156,70.95950317382812,72.53299713134766,72.0361557006836,29442000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-23,72.5999984741211,73.76000213623047,72.25,73.1989974975586,72.69758605957031,37752000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-24,73.16400146484375,73.78949737548828,71.5,71.63500213623047,71.14431762695312,31592000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-25,71.56099700927734,72.11599731445312,70.97699737548828,72.05500030517578,71.56143188476562,23958000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-26,71.63150024414062,71.85099792480469,67.75,68.12699890136719,67.66033935546875,97640000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-29,68.01699829101562,69.9000015258789,67.5824966430664,69.8584976196289,69.37997436523438,45074000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-06-30,69.84400177001953,71.19999694824219,69.34649658203125,70.90249633789062,70.41682434082031,40286000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-01,70.95850372314453,72.42400360107422,70.70899963378906,72.0999984741211,71.60611724853516,42182000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-02,72.59200286865234,74.4260025024414,72.55349731445312,73.49649810791016,72.99305725097656,57218000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-06,74.40750122070312,75.5,73.8489990234375,74.98249816894531,74.4688720703125,44712000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-07,74.80650329589844,76.06600189208984,74.48500061035156,74.49600219726562,73.9857177734375,42364000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-08,75.04000091552734,75.55850219726562,74.61499786376953,75.18000030517578,74.66502380371094,31766000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-09,75.49649810791016,76.45700073242188,74.77950286865234,75.93299865722656,75.41287231445312,41836000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-10,75.6624984741211,77.06700134277344,75.03600311279297,76.95050048828125,76.42340850830078,35918000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-13,77.49700164794922,78.81800079345703,75.3280029296875,75.61150360107422,75.09358978271484,42954000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-14,74.6395034790039,76.13999938964844,74.29650115966797,76.04299926757812,75.52210998535156,38108000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-15,76.1614990234375,76.81649780273438,74.8915023803711,75.84400177001953,75.3244857788086,31026000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-16,75.07499694824219,75.79550170898438,74.41349792480469,75.74600219726562,75.22714233398438,26484000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-17,75.84549713134766,76.17150115966797,74.90499877929688,75.84249877929688,75.32299041748047,34264000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-20,75.75,78.45050048828125,75.13500213623047,78.19200134277344,77.65640258789062,30166000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-21,79.25150299072266,79.35250091552734,77.63099670410156,77.7959976196289,77.26311492919922,27486000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-22,77.7854995727539,78.3489990234375,77.1614990234375,78.24250030517578,77.70654296875,24482000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-23,78.29650115966797,78.51750183105469,75.42949676513672,75.8375015258789,75.31803131103516,33910000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-24,74.95950317382812,75.77149963378906,74.37950134277344,75.4104995727539,74.89395141601562,29902000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-27,75.66300201416016,76.87799835205078,75.61650085449219,76.47149658203125,75.94767761230469,27124000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-28,76.25,76.30049896240234,75.0260009765625,75.18250274658203,74.66751861572266,30910000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-29,75.25,76.66649627685547,75.15049743652344,76.17549896240234,75.65370178222656,22676000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-30,74.89849853515625,77.04450225830078,74.75849914550781,76.91850280761719,76.3916244506836,36042000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-07-31,74.85250091552734,75.2509994506836,72.69999694824219,74.39749908447266,73.88789367675781,91468000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-03,74.55000305175781,74.8864974975586,73.58599853515625,74.13800048828125,73.63015747070312,45482000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-04,74.33550262451172,74.65550231933594,73.20149993896484,73.66500091552734,73.16041564941406,37212000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-05,73.84100341796875,74.5,73.56099700927734,73.95449829101562,73.44792175292969,29134000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-06,73.80750274658203,75.3134994506836,73.59500122070312,75.24749755859375,74.73206329345703,33306000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-07,75.4520034790039,76.00450134277344,74.3134994506836,74.91850280761719,74.40531921386719,27718000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-10,74.54000091552734,75.35749816894531,73.87449645996094,74.84100341796875,74.32835388183594,20546000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-11,74.69999694824219,75.52200317382812,73.90950012207031,74.0270004272461,73.5199203491211,31098000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-12,74.35600280761719,75.58350372314453,74.25,75.36199951171875,74.84578704833984,22512000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-13,75.4104995727539,76.84850311279297,75.4104995727539,75.8324966430664,75.31305694580078,22388000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-14,75.68049621582031,75.989501953125,74.94999694824219,75.23149871826172,74.71617889404297,21942000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-17,75.79850006103516,76.18900299072266,75.25,75.81199645996094,75.2927017211914,19990000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-18,76.30599975585938,77.86849975585938,76.08350372314453,77.78900146484375,77.25616455078125,28378000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-19,77.62449645996094,78.44300079345703,77.0,77.23049926757812,76.70147705078125,30472000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-20,76.99849700927734,79.00849914550781,76.7229995727539,78.8125,78.27265930175781,26382000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-21,78.58999633789062,79.59400177001953,78.1155014038086,78.77850341796875,78.23888397216797,34838000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-24,79.62349700927734,80.43900299072266,78.75199890136719,79.25749969482422,78.714599609375,25638000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-25,79.00499725341797,80.44400024414062,78.89399719238281,80.2925033569336,79.74250793457031,25150000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-26,80.31500244140625,82.6395034790039,80.04900360107422,82.20649719238281,81.64340209960938,52188000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-27,82.33049774169922,82.39949798583984,80.94049835205078,81.4260025024414,80.86824035644531,31350000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-28,81.47350311279297,82.06749725341797,81.28050231933594,81.97149658203125,81.41000366210938,22418000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-08-31,82.17849731445312,82.2249984741211,81.2665023803711,81.47650146484375,80.91839599609375,26422000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-01,81.60800170898438,82.96099853515625,81.47650146484375,82.75399780273438,82.18714141845703,22652000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-02,83.40049743652344,86.30500030517578,83.0094985961914,85.86949920654297,85.28130340576172,49522000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-03,84.97599792480469,85.0,80.385498046875,81.47550201416016,80.91741180419922,63726000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-04,80.44999694824219,81.74949645996094,76.89849853515625,79.06050109863281,78.51895904541016,55850000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-08,76.25,77.77749633789062,75.82499694824219,76.18000030517578,75.65817260742188,54032000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-09,77.44499969482422,77.93599700927734,76.25849914550781,77.36150360107422,76.83158874511719,39242000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-10,77.50900268554688,78.68299865722656,76.0,76.30249786376953,75.77983093261719,33024000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-11,76.40750122070312,76.93499755859375,74.6510009765625,75.78800201416016,75.26886749267578,30706000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-14,76.5824966430664,77.8499984741211,75.25550079345703,75.44149780273438,74.92473602294922,42660000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-15,76.39450073242188,77.54949951171875,76.1050033569336,76.75599670410156,76.23023223876953,23042000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-16,77.1240005493164,77.71849822998047,75.57949829101562,75.60449981689453,75.08663177490234,22128000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-17,74.29049682617188,74.93299865722656,73.12300109863281,74.35199737548828,73.84269714355469,40008000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-18,74.41500091552734,74.76000213623047,71.58100128173828,72.55449676513672,72.05751037597656,63056000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-21,71.58100128173828,72.00299835205078,70.13400268554688,71.50700378417969,71.0171890258789,56908000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-22,72.51599884033203,73.19850158691406,71.4749984741211,72.99099731445312,72.49100494384766,33950000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-23,72.60449981689453,72.65399932861328,70.13400268554688,70.46949768066406,69.98680114746094,37726000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-24,70.13400268554688,71.89949798583984,70.10749816894531,71.14299774169922,70.65567779541016,34552000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-25,71.25250244140625,72.2969970703125,70.38400268554688,71.9530029296875,71.46013641357422,30326000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-28,73.59950256347656,73.64949798583984,72.31400299072266,72.93299865722656,72.43341827392578,30784000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-29,73.19550323486328,73.5999984741211,72.69999694824219,73.3010025024414,72.79890441894531,31816000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-09-30,73.0469970703125,74.30999755859375,72.78800201416016,73.27999877929688,72.77803802490234,40924000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-01,74.18299865722656,74.75350189208984,73.83999633789062,74.3949966430664,73.88540649414062,32884000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-02,72.98149871826172,73.95149993896484,72.36750030517578,72.77999877929688,72.2814712524414,31222000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-05,73.13249969482422,74.23500061035156,73.00450134277344,74.1415023803711,73.6336441040039,21602000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-06,73.7750015258789,74.22599792480469,72.25050354003906,72.5510025024414,72.05403137207031,26096000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-07,72.96549987792969,73.44850158691406,71.6614990234375,72.95700073242188,72.4572525024414,36108000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-08,73.27249908447266,74.40149688720703,73.27249908447266,74.17150115966797,73.6634292602539,26076000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-09,74.64299774169922,75.59249877929688,74.3499984741211,75.52249908447266,75.00518798828125,32966000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-12,76.9000015258789,79.4209976196289,76.46499633789062,78.22949981689453,77.69363403320312,55344000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-13,78.85050201416016,79.25800323486328,77.93150329589844,78.35350036621094,77.81678771972656,39072000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-14,78.7300033569336,79.19249725341797,77.29499816894531,78.1719970703125,77.63652801513672,33174000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-15,77.2249984741211,78.56999969482422,77.05650329589844,77.77349853515625,77.24075317382812,31210000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-16,78.09149932861328,78.885498046875,77.88300323486328,78.38500213623047,77.84807586669922,34194000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-19,78.79650115966797,79.19650268554688,76.14600372314453,76.49749755859375,75.97349548339844,29734000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-20,76.15550231933594,78.69200134277344,76.0250015258789,77.55400085449219,77.02275848388672,41670000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-21,78.49250030517578,80.75700378417969,78.35700225830078,79.29949951171875,78.75630950927734,60322000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-22,79.25,80.6709976196289,78.8740005493164,80.33300018310547,79.78272247314453,30512000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-23,80.75250244140625,81.70600128173828,80.59549713134766,81.64900207519531,81.08972930908203,30548000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-26,80.75,81.47899627685547,78.38899993896484,79.2145004272461,78.67189025878906,35826000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-27,79.44650268554688,80.0999984741211,78.84950256347656,79.94400024414062,79.39640045166016,25902000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-28,77.50050354003906,77.69049835205078,75.42400360107422,75.54000091552734,75.0225601196289,45174000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-29,75.85099792480469,79.43699645996094,75.82749938964844,77.84400177001953,77.31077575683594,55406000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-10-30,83.37200164794922,84.06600189208984,80.07849884033203,80.80549621582031,80.25199127197266,99878000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-02,81.177001953125,82.91200256347656,80.71199798583984,81.21600341796875,80.65967559814453,44228000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-03,81.53800201416016,82.94999694824219,80.60549926757812,82.28299713134766,81.7193603515625,31432000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-04,85.27899932861328,88.50150299072266,85.1500015258789,87.2925033569336,86.69456481933594,71342000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-05,88.52249908447266,89.59100341796875,87.05149841308594,88.125,87.5213623046875,39758000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-06,87.56700134277344,88.42500305175781,86.83399963378906,87.98650360107422,87.3838119506836,28622000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-09,89.79900360107422,90.84449768066406,87.87750244140625,88.07099914550781,87.46772766113281,53440000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-10,86.4885025024414,87.96900177001953,85.80599975585938,86.88600158691406,86.29084014892578,43022000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-11,87.41999816894531,88.1449966430664,87.15299987792969,87.36150360107422,86.76309204101562,31838000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-12,87.0999984741211,88.2490005493164,86.89849853515625,87.14099884033203,86.5440902709961,26474000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-13,87.4000015258789,88.85649871826172,86.79900360107422,88.61299896240234,88.00601196289062,29744000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-16,88.20700073242188,89.71700286865234,88.06649780273438,88.70149993896484,88.09390258789062,25468000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-17,88.39299774169922,88.85700225830078,87.97450256347656,88.08300018310547,87.47964477539062,21314000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-18,87.83200073242188,88.25,86.92849731445312,87.03199768066406,86.43585205078125,20108000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-19,86.6614990234375,88.17449951171875,86.5009994506836,87.92849731445312,87.32620239257812,20106000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-20,88.0999984741211,88.41799926757812,86.75,86.81900024414062,86.22429656982422,27694000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-23,87.01100158691406,87.29949951171875,85.50900268554688,86.37799835205078,85.78632354736328,22530000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-24,86.375,88.3239974975586,86.0364990234375,88.19499969482422,87.59088134765625,27984000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-25,88.3905029296875,88.51899719238281,87.41799926757812,88.20649719238281,87.60230255126953,19600000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-27,88.22699737548828,89.85050201416016,88.22699737548828,89.35099792480469,88.73896026611328,14790000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-11-30,88.78250122070312,89.01699829101562,87.39199829101562,87.72000122070312,87.11912536621094,32418000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-12-01,88.33300018310547,91.08599853515625,88.15149688720703,89.76799774169922,89.15310668945312,37350000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-12-02,89.76799774169922,91.63700103759766,89.25849914550781,91.24849700927734,90.62345886230469,29424000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-12-03,91.0270004272461,92.19149780273438,90.8499984741211,91.09200286865234,90.46803283691406,24728000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-12-04,91.01100158691406,91.4749984741211,90.67949676513672,91.18800354003906,90.56339263916016,20544000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-12-07,90.77749633789062,91.4645004272461,90.1520004272461,90.85150146484375,90.22917938232422,22288000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-12-08,90.4260025024414,90.79850006103516,89.56400299072266,90.56649780273438,89.94612884521484,19936000,2025-11-30T08:46:03.808962+00:00
GOOGL,2020-12-09,90.51799774169922,91.41850280761719,88.0999984741211,88.89299774169922,88.28410339355469,31728000,2025-11-30T08:46:03.808962+00:00
